source,target,weight
Zimbabwe,Israel,4
Zimbabwe,Indonesia,4
Zimbabwe,Bosnia and Herzegovina,1
Zimbabwe,Cambodia,1
Zimbabwe,Seychelles,2
Zimbabwe,Turkmenistan,1
Zimbabwe,Saudi Arabia,5
Zimbabwe,Zambia,5
Zimbabwe,Denmark,5
Zimbabwe,Morocco,5
Zimbabwe,Vietnam,3
Zimbabwe,Puerto Rico,2
Zimbabwe,Mauritius,4
Zimbabwe,Ireland,5
Zimbabwe,Algeria,5
Zimbabwe,Mongolia,1
Zimbabwe,Saint Lucia,2
Zimbabwe,Canada,5
Zimbabwe,Gibraltar,1
Zimbabwe,Suriname,1
Zimbabwe,Guatemala,2
Zimbabwe,Greece,5
Zimbabwe,Ecuador,2
Zimbabwe,Russia,5
Zimbabwe,Reunion,1
Zimbabwe,Equatorial Guinea,3
Zimbabwe,Kenya,6
Zimbabwe,Jamaica,3
Zimbabwe,Germany,6
Zimbabwe,United Kingdom,6
Zimbabwe,Bulgaria,3
Zimbabwe,Mayotte,2
Zimbabwe,Turks and Caicos Islands,1
Zimbabwe,Grenada,1
Zimbabwe,Burundi,1
United Arab Emirates,Georgia,4
United Arab Emirates,Comoros,2
United Arab Emirates,China,14
United Arab Emirates,Pakistan,6
United Arab Emirates,Luxembourg,4
United Arab Emirates,Libya,3
United Arab Emirates,Belgium,6
United Arab Emirates,Norway,5
United Arab Emirates,Oman,8
United Arab Emirates,Vanuatu,2
United Arab Emirates,Jordan,7
United Arab Emirates,Bahamas,2
United Arab Emirates,Togo,1
United Arab Emirates,Tunisia,4
United Arab Emirates,Azerbaijan,4
United Arab Emirates,Mexico,6
United Arab Emirates,Honduras,1
United Arab Emirates,Lithuania,2
United Arab Emirates,Estonia,2
United Arab Emirates,East Timor,1
United Arab Emirates,Ukraine,5
United Arab Emirates,New Zealand,4
United Arab Emirates,Namibia,2
United Arab Emirates,Armenia,1
United Arab Emirates,Israel,4
United Arab Emirates,Indonesia,11
United Arab Emirates,Papua New Guinea,1
United Arab Emirates,Bosnia and Herzegovina,1
United Arab Emirates,Cambodia,2
United Arab Emirates,Tonga,1
United Arab Emirates,Seychelles,3
United Arab Emirates,Turkmenistan,1
United Arab Emirates,Saudi Arabia,10
United Arab Emirates,Zambia,5
United Arab Emirates,Denmark,8
United Arab Emirates,New Caledonia,2
United Arab Emirates,Morocco,7
United Arab Emirates,Vietnam,10
United Arab Emirates,Puerto Rico,3
United Arab Emirates,Mauritius,4
United Arab Emirates,Ireland,7
United Arab Emirates,Algeria,6
United Arab Emirates,Mongolia,1
United Arab Emirates,Saint Lucia,3
United Arab Emirates,Canada,11
United Arab Emirates,Gibraltar,1
United Arab Emirates,Suriname,1
United Arab Emirates,Fiji,3
United Arab Emirates,Guatemala,2
United Arab Emirates,Greece,8
United Arab Emirates,Ecuador,2
United Arab Emirates,Russia,11
United Arab Emirates,Reunion,1
United Arab Emirates,Equatorial Guinea,3
United Arab Emirates,Kenya,9
United Arab Emirates,Jamaica,4
United Arab Emirates,Germany,15
United Arab Emirates,United Kingdom,15
United Arab Emirates,Bulgaria,4
United Arab Emirates,Turks and Caicos Islands,1
United Arab Emirates,Mayotte,2
United Arab Emirates,Grenada,2
United Arab Emirates,Burundi,1
Georgia,Comoros,2
Georgia,China,4
Georgia,Pakistan,3
Georgia,Luxembourg,3
Georgia,Libya,1
Georgia,Belgium,4
Georgia,Norway,4
Georgia,Oman,4
Georgia,Bahamas,1
Georgia,Jordan,3
Georgia,Togo,1
Georgia,Tunisia,3
Georgia,Azerbaijan,3
Georgia,Mexico,3
Georgia,Honduras,1
Georgia,Lithuania,1
Georgia,Estonia,2
Georgia,Ukraine,3
Georgia,Armenia,1
Georgia,Israel,3
Georgia,Indonesia,4
Georgia,Bosnia and Herzegovina,1
Georgia,Cambodia,1
Georgia,Turkmenistan,1
Georgia,Saudi Arabia,4
Georgia,Zambia,2
Georgia,Denmark,4
Georgia,Morocco,4
Georgia,Vietnam,3
Georgia,Puerto Rico,2
Georgia,Mauritius,1
Georgia,Ireland,3
Georgia,Algeria,4
Georgia,Mongolia,1
Georgia,Saint Lucia,1
Georgia,Canada,4
Georgia,Suriname,1
Georgia,Guatemala,1
Georgia,Greece,4
Georgia,Ecuador,2
Georgia,Russia,4
Georgia,Reunion,1
Georgia,Equatorial Guinea,3
Georgia,Kenya,4
Georgia,Jamaica,2
Georgia,Germany,4
Georgia,United Kingdom,4
Georgia,Bulgaria,3
Georgia,Mayotte,2
Georgia,Burundi,1
Comoros,China,2
Comoros,Pakistan,1
Comoros,Luxembourg,2
Comoros,Belgium,2
Comoros,Bahamas,1
Comoros,Oman,2
Comoros,Norway,2
Comoros,Jordan,1
Comoros,Togo,1
Comoros,Tunisia,1
Comoros,Azerbaijan,1
Comoros,Mexico,2
Comoros,Honduras,1
Comoros,Estonia,1
Comoros,Ukraine,2
Comoros,Armenia,1
Comoros,Israel,2
Comoros,Indonesia,2
Comoros,Cambodia,1
Comoros,Saudi Arabia,2
Comoros,Zambia,2
Comoros,Denmark,2
Comoros,Morocco,2
Comoros,Vietnam,1
Comoros,Puerto Rico,2
Comoros,Mauritius,1
Comoros,Ireland,2
Comoros,Algeria,2
Comoros,Saint Lucia,1
Comoros,Canada,2
Comoros,Suriname,1
Comoros,Guatemala,1
Comoros,Greece,2
Comoros,Ecuador,2
Comoros,Russia,2
Comoros,Reunion,1
Comoros,Equatorial Guinea,2
Comoros,Kenya,2
Comoros,Jamaica,2
Comoros,Germany,2
Comoros,United Kingdom,2
Comoros,Mayotte,2
Comoros,Bulgaria,1
Comoros,Burundi,1
China,Pakistan,6
China,Luxembourg,4
China,Libya,3
China,Belgium,6
China,Norway,5
China,Oman,8
China,Vanuatu,2
China,Jordan,7
China,Bahamas,2
China,Togo,1
China,Tunisia,4
China,Azerbaijan,4
China,Mexico,6
China,Honduras,1
China,Lithuania,2
China,Estonia,2
China,East Timor,1
China,Ukraine,5
China,New Zealand,4
China,Namibia,1
China,Armenia,1
China,Israel,4
China,Indonesia,11
China,Papua New Guinea,1
China,Bosnia and Herzegovina,1
China,Cambodia,2
China,Tonga,1
China,Seychelles,2
China,Turkmenistan,1
China,Saudi Arabia,10
China,Zambia,4
China,Denmark,8
China,New Caledonia,2
China,Morocco,7
China,Vietnam,10
China,Puerto Rico,3
China,Mauritius,3
China,Ireland,7
China,Algeria,6
China,Mongolia,1
China,Saint Lucia,3
China,Canada,11
China,Gibraltar,1
China,Suriname,1
China,Fiji,3
China,Guatemala,2
China,Greece,8
China,Ecuador,2
China,Russia,11
China,Reunion,1
China,Equatorial Guinea,3
China,Kenya,8
China,Jamaica,4
China,Germany,14
China,United Kingdom,14
China,Bulgaria,4
China,Turks and Caicos Islands,1
China,Mayotte,2
China,Grenada,2
China,Burundi,1
Pakistan,Luxembourg,2
Pakistan,Libya,2
Pakistan,Belgium,4
Pakistan,Norway,3
Pakistan,Oman,5
Pakistan,Jordan,4
Pakistan,Tunisia,3
Pakistan,Azerbaijan,2
Pakistan,Mexico,2
Pakistan,Honduras,1
Pakistan,Lithuania,1
Pakistan,Estonia,2
Pakistan,Ukraine,3
Pakistan,New Zealand,1
Pakistan,Israel,2
Pakistan,Indonesia,6
Pakistan,Bosnia and Herzegovina,1
Pakistan,Seychelles,2
Pakistan,Turkmenistan,1
Pakistan,Saudi Arabia,6
Pakistan,Zambia,2
Pakistan,Denmark,4
Pakistan,Morocco,5
Pakistan,Vietnam,5
Pakistan,Puerto Rico,1
Pakistan,Mauritius,1
Pakistan,Ireland,4
Pakistan,Algeria,4
Pakistan,Mongolia,1
Pakistan,Canada,6
Pakistan,Suriname,1
Pakistan,Fiji,1
Pakistan,Greece,6
Pakistan,Ecuador,1
Pakistan,Russia,6
Pakistan,Equatorial Guinea,2
Pakistan,Kenya,5
Pakistan,Jamaica,1
Pakistan,Germany,6
Pakistan,United Kingdom,6
Pakistan,Bulgaria,2
Pakistan,Mayotte,1
Pakistan,Burundi,1
Luxembourg,Libya,2
Luxembourg,Belgium,4
Luxembourg,Norway,4
Luxembourg,Oman,4
Luxembourg,Bahamas,2
Luxembourg,Jordan,3
Luxembourg,Togo,1
Luxembourg,Tunisia,2
Luxembourg,Azerbaijan,3
Luxembourg,Mexico,3
Luxembourg,Honduras,1
Luxembourg,Lithuania,2
Luxembourg,Estonia,2
Luxembourg,Ukraine,4
Luxembourg,Armenia,1
Luxembourg,Namibia,1
Luxembourg,Israel,4
Luxembourg,Indonesia,3
Luxembourg,Bosnia and Herzegovina,1
Luxembourg,Cambodia,1
Luxembourg,Turkmenistan,1
Luxembourg,Saudi Arabia,4
Luxembourg,Zambia,3
Luxembourg,Denmark,4
Luxembourg,Morocco,4
Luxembourg,Vietnam,2
Luxembourg,Puerto Rico,2
Luxembourg,Mauritius,2
Luxembourg,Ireland,4
Luxembourg,Algeria,4
Luxembourg,Mongolia,1
Luxembourg,Saint Lucia,2
Luxembourg,Canada,4
Luxembourg,Gibraltar,1
Luxembourg,Suriname,1
Luxembourg,Guatemala,2
Luxembourg,Greece,4
Luxembourg,Ecuador,2
Luxembourg,Russia,4
Luxembourg,Reunion,1
Luxembourg,Equatorial Guinea,3
Luxembourg,Kenya,4
Luxembourg,Jamaica,3
Luxembourg,Germany,4
Luxembourg,United Kingdom,4
Luxembourg,Bulgaria,3
Luxembourg,Mayotte,2
Luxembourg,Turks and Caicos Islands,1
Luxembourg,Grenada,1
Luxembourg,Burundi,1
Libya,Belgium,2
Libya,Norway,2
Libya,Oman,3
Libya,Bahamas,1
Libya,Jordan,3
Libya,Tunisia,2
Libya,Azerbaijan,2
Libya,Mexico,1
Libya,Lithuania,2
Libya,Estonia,1
Libya,Ukraine,3
Libya,New Zealand,1
Libya,Namibia,1
Libya,Israel,2
Libya,Indonesia,2
Libya,Bosnia and Herzegovina,1
Libya,Seychelles,1
Libya,Turkmenistan,1
Libya,Saudi Arabia,3
Libya,Zambia,2
Libya,Denmark,3
Libya,Morocco,3
Libya,Vietnam,2
Libya,Mauritius,2
Libya,Ireland,3
Libya,Algeria,3
Libya,Mongolia,1
Libya,Saint Lucia,1
Libya,Canada,3
Libya,Gibraltar,1
Libya,Guatemala,1
Libya,Greece,3
Libya,Russia,3
Libya,Equatorial Guinea,1
Libya,Kenya,3
Libya,Jamaica,1
Libya,Germany,3
Libya,United Kingdom,3
Libya,Bulgaria,2
Libya,Turks and Caicos Islands,1
Libya,Grenada,1
Belgium,Norway,5
Belgium,Oman,6
Belgium,Bahamas,2
Belgium,Jordan,5
Belgium,Togo,1
Belgium,Tunisia,3
Belgium,Azerbaijan,4
Belgium,Mexico,4
Belgium,Honduras,1
Belgium,Lithuania,2
Belgium,Estonia,2
Belgium,Ukraine,4
Belgium,Armenia,1
Belgium,Namibia,1
Belgium,Israel,4
Belgium,Indonesia,5
Belgium,Bosnia and Herzegovina,1
Belgium,Cambodia,1
Belgium,Seychelles,1
Belgium,Turkmenistan,1
Belgium,Saudi Arabia,6
Belgium,Zambia,3
Belgium,Denmark,5
Belgium,Morocco,6
Belgium,Vietnam,4
Belgium,Puerto Rico,2
Belgium,Mauritius,2
Belgium,Ireland,5
Belgium,Algeria,5
Belgium,Mongolia,1
Belgium,Saint Lucia,2
Belgium,Canada,6
Belgium,Gibraltar,1
Belgium,Suriname,1
Belgium,Guatemala,2
Belgium,Greece,6
Belgium,Ecuador,2
Belgium,Russia,6
Belgium,Reunion,1
Belgium,Equatorial Guinea,3
Belgium,Kenya,6
Belgium,Jamaica,3
Belgium,Germany,6
Belgium,United Kingdom,6
Belgium,Bulgaria,4
Belgium,Mayotte,2
Belgium,Turks and Caicos Islands,1
Belgium,Grenada,1
Belgium,Burundi,1
Bahamas,Oman,2
Bahamas,Norway,2
Bahamas,Jordan,2
Bahamas,Togo,1
Bahamas,Tunisia,1
Bahamas,Azerbaijan,2
Bahamas,Mexico,2
Bahamas,Lithuania,1
Bahamas,Ukraine,2
Bahamas,Armenia,1
Bahamas,Namibia,1
Bahamas,Israel,2
Bahamas,Indonesia,1
Bahamas,Cambodia,1
Bahamas,Saudi Arabia,2
Bahamas,Zambia,2
Bahamas,Denmark,2
Bahamas,Morocco,2
Bahamas,Vietnam,1
Bahamas,Puerto Rico,1
Bahamas,Mauritius,2
Bahamas,Ireland,2
Bahamas,Algeria,2
Bahamas,Saint Lucia,2
Bahamas,Canada,2
Bahamas,Gibraltar,1
Bahamas,Guatemala,2
Bahamas,Greece,2
Bahamas,Ecuador,1
Bahamas,Russia,2
Bahamas,Reunion,1
Bahamas,Equatorial Guinea,1
Bahamas,Kenya,2
Bahamas,Jamaica,2
Bahamas,Germany,2
Bahamas,United Kingdom,2
Bahamas,Mayotte,1
Bahamas,Bulgaria,2
Bahamas,Turks and Caicos Islands,1
Bahamas,Grenada,1
Oman,Norway,5
Oman,Vanuatu,1
Oman,Jordan,7
Oman,Togo,1
Oman,Tunisia,4
Oman,Azerbaijan,4
Oman,Mexico,4
Oman,Honduras,1
Oman,Lithuania,2
Oman,Estonia,2
Oman,East Timor,1
Oman,Ukraine,5
Oman,New Zealand,2
Oman,Namibia,1
Oman,Armenia,1
Oman,Israel,4
Oman,Indonesia,7
Oman,Papua New Guinea,1
Oman,Bosnia and Herzegovina,1
Oman,Cambodia,1
Oman,Seychelles,2
Oman,Turkmenistan,1
Oman,Saudi Arabia,8
Oman,Zambia,4
Oman,Denmark,7
Oman,New Caledonia,1
Oman,Morocco,7
Oman,Vietnam,6
Oman,Puerto Rico,2
Oman,Mauritius,3
Oman,Ireland,7
Oman,Algeria,6
Oman,Mongolia,1
Oman,Saint Lucia,2
Oman,Canada,7
Oman,Gibraltar,1
Oman,Suriname,1
Oman,Fiji,1
Oman,Guatemala,2
Oman,Greece,7
Oman,Ecuador,2
Oman,Russia,7
Oman,Reunion,1
Oman,Equatorial Guinea,3
Oman,Kenya,8
Oman,Jamaica,3
Oman,Germany,8
Oman,United Kingdom,8
Oman,Bulgaria,4
Oman,Mayotte,2
Oman,Turks and Caicos Islands,1
Oman,Grenada,1
Oman,Burundi,1
Norway,Jordan,4
Norway,Togo,1
Norway,Tunisia,3
Norway,Azerbaijan,4
Norway,Mexico,4
Norway,Honduras,1
Norway,Lithuania,2
Norway,Estonia,2
Norway,Ukraine,4
Norway,Armenia,1
Norway,Namibia,1
Norway,Israel,4
Norway,Indonesia,4
Norway,Bosnia and Herzegovina,1
Norway,Cambodia,1
Norway,Turkmenistan,1
Norway,Saudi Arabia,5
Norway,Zambia,3
Norway,Denmark,5
Norway,Morocco,5
Norway,Vietnam,3
Norway,Puerto Rico,2
Norway,Mauritius,2
Norway,Ireland,4
Norway,Algeria,5
Norway,Mongolia,1
Norway,Saint Lucia,2
Norway,Canada,5
Norway,Gibraltar,1
Norway,Suriname,1
Norway,Guatemala,2
Norway,Greece,5
Norway,Ecuador,2
Norway,Russia,5
Norway,Reunion,1
Norway,Equatorial Guinea,3
Norway,Kenya,5
Norway,Jamaica,3
Norway,Germany,5
Norway,United Kingdom,5
Norway,Bulgaria,4
Norway,Mayotte,2
Norway,Turks and Caicos Islands,1
Norway,Grenada,1
Norway,Burundi,1
Jordan,Vanuatu,1
Jordan,Togo,1
Jordan,Tunisia,4
Jordan,Azerbaijan,4
Jordan,Mexico,3
Jordan,Lithuania,2
Jordan,Estonia,1
Jordan,East Timor,1
Jordan,Ukraine,4
Jordan,New Zealand,2
Jordan,Namibia,1
Jordan,Armenia,1
Jordan,Israel,3
Jordan,Indonesia,6
Jordan,Papua New Guinea,1
Jordan,Bosnia and Herzegovina,1
Jordan,Cambodia,1
Jordan,Seychelles,2
Jordan,Turkmenistan,1
Jordan,Saudi Arabia,7
Jordan,Zambia,3
Jordan,Denmark,6
Jordan,New Caledonia,1
Jordan,Morocco,6
Jordan,Vietnam,6
Jordan,Puerto Rico,1
Jordan,Mauritius,3
Jordan,Ireland,6
Jordan,Algeria,5
Jordan,Mongolia,1
Jordan,Saint Lucia,2
Jordan,Canada,6
Jordan,Gibraltar,1
Jordan,Fiji,1
Jordan,Guatemala,2
Jordan,Greece,6
Jordan,Ecuador,1
Jordan,Russia,6
Jordan,Reunion,1
Jordan,Equatorial Guinea,2
Jordan,Kenya,7
Jordan,Jamaica,2
Jordan,Germany,7
Jordan,United Kingdom,7
Jordan,Bulgaria,4
Jordan,Turks and Caicos Islands,1
Jordan,Mayotte,1
Jordan,Grenada,1
Vanuatu,East Timor,1
Vanuatu,New Zealand,2
Vanuatu,Indonesia,1
Vanuatu,Papua New Guinea,1
Vanuatu,Tonga,1
Vanuatu,Saudi Arabia,1
Vanuatu,Denmark,1
Vanuatu,New Caledonia,2
Vanuatu,Vietnam,1
Vanuatu,Ireland,1
Vanuatu,Canada,1
Vanuatu,Fiji,2
Vanuatu,Kenya,1
Vanuatu,Germany,2
Vanuatu,United Kingdom,2
Vanuatu,Mexico,1
Togo,Tunisia,1
Togo,Azerbaijan,1
Togo,Mexico,1
Togo,Ukraine,1
Togo,Armenia,1
Togo,Israel,1
Togo,Indonesia,1
Togo,Cambodia,1
Togo,Saudi Arabia,1
Togo,Zambia,1
Togo,Denmark,1
Togo,Morocco,1
Togo,Vietnam,1
Togo,Puerto Rico,1
Togo,Mauritius,1
Togo,Ireland,1
Togo,Algeria,1
Togo,Saint Lucia,1
Togo,Canada,1
Togo,Guatemala,1
Togo,Greece,1
Togo,Ecuador,1
Togo,Russia,1
Togo,Reunion,1
Togo,Equatorial Guinea,1
Togo,Kenya,1
Togo,Jamaica,1
Togo,Germany,1
Togo,United Kingdom,1
Togo,Mayotte,1
Togo,Bulgaria,1
Tunisia,Azerbaijan,3
Tunisia,Mexico,2
Tunisia,Lithuania,1
Tunisia,Estonia,1
Tunisia,Ukraine,3
Tunisia,New Zealand,1
Tunisia,Armenia,1
Tunisia,Israel,2
Tunisia,Indonesia,4
Tunisia,Bosnia and Herzegovina,1
Tunisia,Cambodia,1
Tunisia,Seychelles,1
Tunisia,Turkmenistan,1
Tunisia,Saudi Arabia,4
Tunisia,Zambia,2
Tunisia,Denmark,4
Tunisia,Morocco,4
Tunisia,Vietnam,4
Tunisia,Puerto Rico,1
Tunisia,Mauritius,2
Tunisia,Ireland,3
Tunisia,Algeria,4
Tunisia,Mongolia,1
Tunisia,Saint Lucia,1
Tunisia,Canada,4
Tunisia,Guatemala,1
Tunisia,Greece,4
Tunisia,Ecuador,1
Tunisia,Russia,4
Tunisia,Reunion,1
Tunisia,Equatorial Guinea,2
Tunisia,Kenya,4
Tunisia,Jamaica,1
Tunisia,Germany,4
Tunisia,United Kingdom,4
Tunisia,Bulgaria,3
Tunisia,Mayotte,1
Azerbaijan,Mexico,3
Azerbaijan,Lithuania,2
Azerbaijan,Estonia,1
Azerbaijan,Ukraine,3
Azerbaijan,Armenia,1
Azerbaijan,Namibia,1
Azerbaijan,Israel,3
Azerbaijan,Indonesia,3
Azerbaijan,Bosnia and Herzegovina,1
Azerbaijan,Cambodia,1
Azerbaijan,Turkmenistan,1
Azerbaijan,Saudi Arabia,4
Azerbaijan,Zambia,2
Azerbaijan,Denmark,4
Azerbaijan,Morocco,4
Azerbaijan,Vietnam,3
Azerbaijan,Puerto Rico,1
Azerbaijan,Mauritius,2
Azerbaijan,Ireland,3
Azerbaijan,Algeria,4
Azerbaijan,Mongolia,1
Azerbaijan,Saint Lucia,2
Azerbaijan,Canada,4
Azerbaijan,Gibraltar,1
Azerbaijan,Guatemala,2
Azerbaijan,Greece,4
Azerbaijan,Ecuador,1
Azerbaijan,Russia,4
Azerbaijan,Reunion,1
Azerbaijan,Equatorial Guinea,2
Azerbaijan,Kenya,4
Azerbaijan,Jamaica,2
Azerbaijan,Germany,4
Azerbaijan,United Kingdom,4
Azerbaijan,Bulgaria,4
Azerbaijan,Mayotte,1
Azerbaijan,Turks and Caicos Islands,1
Azerbaijan,Grenada,1
Mexico,Honduras,1
Mexico,Lithuania,1
Mexico,Estonia,1
Mexico,Ukraine,3
Mexico,Armenia,1
Mexico,Namibia,1
Mexico,New Zealand,1
Mexico,Israel,3
Mexico,Indonesia,3
Mexico,Cambodia,1
Mexico,Tonga,1
Mexico,Saudi Arabia,4
Mexico,Zambia,3
Mexico,Denmark,4
Mexico,New Caledonia,1
Mexico,Morocco,4
Mexico,Vietnam,2
Mexico,Puerto Rico,3
Mexico,Mauritius,2
Mexico,Ireland,3
Mexico,Algeria,4
Mexico,Saint Lucia,3
Mexico,Canada,5
Mexico,Gibraltar,1
Mexico,Suriname,1
Mexico,Guatemala,2
Mexico,Fiji,1
Mexico,Greece,4
Mexico,Ecuador,2
Mexico,Russia,5
Mexico,Reunion,1
Mexico,Equatorial Guinea,2
Mexico,Kenya,4
Mexico,Jamaica,4
Mexico,Germany,6
Mexico,United Kingdom,6
Mexico,Mayotte,2
Mexico,Turks and Caicos Islands,1
Mexico,Bulgaria,3
Mexico,Grenada,2
Mexico,Burundi,1
Honduras,Estonia,1
Honduras,Ukraine,1
Honduras,Burundi,1
Honduras,Israel,1
Honduras,Indonesia,1
Honduras,Saudi Arabia,1
Honduras,Zambia,1
Honduras,Denmark,1
Honduras,Morocco,1
Honduras,Puerto Rico,1
Honduras,Ireland,1
Honduras,Algeria,1
Honduras,Canada,1
Honduras,Suriname,1
Honduras,Greece,1
Honduras,Ecuador,1
Honduras,Russia,1
Honduras,Equatorial Guinea,1
Honduras,Kenya,1
Honduras,Jamaica,1
Honduras,Germany,1
Honduras,United Kingdom,1
Honduras,Mayotte,1
Lithuania,Estonia,1
Lithuania,Ukraine,2
Lithuania,Namibia,1
Lithuania,Israel,2
Lithuania,Indonesia,1
Lithuania,Bosnia and Herzegovina,1
Lithuania,Turkmenistan,1
Lithuania,Saudi Arabia,2
Lithuania,Zambia,1
Lithuania,Denmark,2
Lithuania,Morocco,2
Lithuania,Vietnam,1
Lithuania,Mauritius,1
Lithuania,Ireland,2
Lithuania,Algeria,2
Lithuania,Mongolia,1
Lithuania,Saint Lucia,1
Lithuania,Canada,2
Lithuania,Gibraltar,1
Lithuania,Guatemala,1
Lithuania,Greece,2
Lithuania,Russia,2
Lithuania,Equatorial Guinea,1
Lithuania,Kenya,2
Lithuania,Jamaica,1
Lithuania,Germany,2
Lithuania,United Kingdom,2
Lithuania,Bulgaria,2
Lithuania,Turks and Caicos Islands,1
Lithuania,Grenada,1
Estonia,Ukraine,2
Estonia,Israel,2
Estonia,Indonesia,2
Estonia,Bosnia and Herzegovina,1
Estonia,Turkmenistan,1
Estonia,Saudi Arabia,2
Estonia,Zambia,1
Estonia,Denmark,2
Estonia,Morocco,2
Estonia,Vietnam,1
Estonia,Puerto Rico,1
Estonia,Ireland,2
Estonia,Algeria,2
Estonia,Mongolia,1
Estonia,Canada,2
Estonia,Suriname,1
Estonia,Greece,2
Estonia,Ecuador,1
Estonia,Russia,2
Estonia,Equatorial Guinea,2
Estonia,Kenya,2
Estonia,Jamaica,1
Estonia,Germany,2
Estonia,United Kingdom,2
Estonia,Bulgaria,1
Estonia,Mayotte,1
Estonia,Burundi,1
Ukraine,New Zealand,1
Ukraine,Namibia,1
Ukraine,Armenia,1
Ukraine,Israel,4
Ukraine,Indonesia,4
Ukraine,Bosnia and Herzegovina,1
Ukraine,Cambodia,1
Ukraine,Seychelles,1
Ukraine,Turkmenistan,1
Ukraine,Saudi Arabia,5
Ukraine,Zambia,4
Ukraine,Denmark,5
Ukraine,Morocco,5
Ukraine,Vietnam,3
Ukraine,Puerto Rico,2
Ukraine,Mauritius,3
Ukraine,Ireland,5
Ukraine,Algeria,5
Ukraine,Mongolia,1
Ukraine,Saint Lucia,2
Ukraine,Canada,5
Ukraine,Gibraltar,1
Ukraine,Suriname,1
Ukraine,Guatemala,2
Ukraine,Greece,5
Ukraine,Ecuador,2
Ukraine,Russia,5
Ukraine,Reunion,1
Ukraine,Equatorial Guinea,3
Ukraine,Kenya,5
Ukraine,Jamaica,3
Ukraine,Germany,5
Ukraine,United Kingdom,5
Ukraine,Bulgaria,3
Ukraine,Mayotte,2
Ukraine,Turks and Caicos Islands,1
Ukraine,Grenada,1
Ukraine,Burundi,1
East Timor,New Zealand,1
East Timor,Indonesia,1
East Timor,Papua New Guinea,1
East Timor,Saudi Arabia,1
East Timor,Denmark,1
East Timor,New Caledonia,1
East Timor,Vietnam,1
East Timor,Ireland,1
East Timor,Fiji,1
East Timor,Kenya,1
East Timor,Germany,1
East Timor,United Kingdom,1
Armenia,Israel,1
Armenia,Indonesia,1
Armenia,Cambodia,1
Armenia,Saudi Arabia,1
Armenia,Zambia,1
Armenia,Denmark,1
Armenia,Morocco,1
Armenia,Vietnam,1
Armenia,Puerto Rico,1
Armenia,Mauritius,1
Armenia,Ireland,1
Armenia,Algeria,1
Armenia,Saint Lucia,1
Armenia,Canada,1
Armenia,Guatemala,1
Armenia,Greece,1
Armenia,Ecuador,1
Armenia,Russia,1
Armenia,Reunion,1
Armenia,Equatorial Guinea,1
Armenia,Kenya,1
Armenia,Jamaica,1
Armenia,Germany,1
Armenia,United Kingdom,1
Armenia,Mayotte,1
Armenia,Bulgaria,1
Namibia,Israel,1
Namibia,Seychelles,1
Namibia,Saudi Arabia,1
Namibia,Zambia,2
Namibia,Denmark,1
Namibia,Morocco,1
Namibia,Mauritius,2
Namibia,Ireland,1
Namibia,Algeria,1
Namibia,Saint Lucia,1
Namibia,Canada,1
Namibia,Gibraltar,1
Namibia,Guatemala,1
Namibia,Greece,1
Namibia,Russia,1
Namibia,Kenya,2
Namibia,Jamaica,1
Namibia,Germany,2
Namibia,United Kingdom,2
Namibia,Turks and Caicos Islands,1
Namibia,Bulgaria,1
Namibia,Grenada,1
New Zealand,Indonesia,3
New Zealand,Papua New Guinea,1
New Zealand,Cambodia,1
New Zealand,Tonga,1
New Zealand,Seychelles,1
New Zealand,Saudi Arabia,3
New Zealand,Zambia,1
New Zealand,Denmark,3
New Zealand,New Caledonia,2
New Zealand,Morocco,1
New Zealand,Vietnam,3
New Zealand,Mauritius,1
New Zealand,Ireland,2
New Zealand,Algeria,1
New Zealand,Canada,2
New Zealand,Fiji,2
New Zealand,Greece,1
New Zealand,Russia,2
New Zealand,Kenya,2
New Zealand,Germany,4
New Zealand,United Kingdom,4
Israel,Indonesia,3
Israel,Bosnia and Herzegovina,1
Israel,Cambodia,1
Israel,Turkmenistan,1
Israel,Saudi Arabia,4
Israel,Zambia,3
Israel,Denmark,4
Israel,Morocco,4
Israel,Vietnam,2
Israel,Puerto Rico,2
Israel,Mauritius,2
Israel,Ireland,4
Israel,Algeria,4
Israel,Mongolia,1
Israel,Saint Lucia,2
Israel,Canada,4
Israel,Gibraltar,1
Israel,Suriname,1
Israel,Guatemala,2
Israel,Greece,4
Israel,Ecuador,2
Israel,Russia,4
Israel,Reunion,1
Israel,Equatorial Guinea,3
Israel,Kenya,4
Israel,Jamaica,3
Israel,Germany,4
Israel,United Kingdom,4
Israel,Bulgaria,3
Israel,Mayotte,2
Israel,Turks and Caicos Islands,1
Israel,Grenada,1
Israel,Burundi,1
Indonesia,Papua New Guinea,1
Indonesia,Bosnia and Herzegovina,1
Indonesia,Cambodia,2
Indonesia,Seychelles,2
Indonesia,Turkmenistan,1
Indonesia,Saudi Arabia,9
Indonesia,Zambia,3
Indonesia,Denmark,7
Indonesia,New Caledonia,1
Indonesia,Morocco,6
Indonesia,Vietnam,10
Indonesia,Puerto Rico,2
Indonesia,Mauritius,2
Indonesia,Ireland,6
Indonesia,Algeria,5
Indonesia,Mongolia,1
Indonesia,Saint Lucia,1
Indonesia,Canada,9
Indonesia,Suriname,1
Indonesia,Fiji,2
Indonesia,Guatemala,1
Indonesia,Greece,7
Indonesia,Ecuador,2
Indonesia,Russia,9
Indonesia,Reunion,1
Indonesia,Equatorial Guinea,3
